Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
3234,The Johns Hopkins University,2.93,Phd,Fresno,N/A,0,0,1,4,Logistician,01/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
3235,Chowan College,2.72,Phd,Greensboro,F,N/A,1,N/A,0,Content Writer,05/17,11/17,N/A,N/A,N/A,N/A,N/A,N/A
3236,Southern New Hampshire University,3.07,Phd,San Jose,M,N/A,0,N/A,3,Public Relations Officer,04/14,10/15,Wind Turbine Technician,01/14,04/14,N/A,N/A,N/A
3237,New York Chiropractic College,3.43,Phd,Corpus Christi,M,0,1,0,4,Construction Site Manager,04/18,09/18,N/A,N/A,N/A,N/A,N/A,N/A
3238,Cleveland Institute of Music,2.89,Phd,Baltimore,M,N/A,1,1,3,Construction Site Manager,11/18,07/19,Data Scientist,03/16,07/17,Marine Biologist,02/16,08/16
3239,Bryn Athyn College of the New Church,3.88,Bachelors,Fremont,M,N/A,1,0,0,Veterinarian,11/19,05/21,Archaeologist,08/18,09/19,N/A,N/A,N/A
3240,Hillsdale College,2.59,Phd,Chandler,F,N/A,0,0,3,Logistician,06/15,08/15,Marketing Manager,10/14,02/16,N/A,N/A,N/A
3241,Eastern Oregon University,2.95,Phd,Reno,M,1,0,N/A,4,Marketing Manager,06/19,12/19,N/A,N/A,N/A,N/A,N/A,N/A
3242,Indiana Wesleyan University,3.51,Masters,Washington,M,1,0,1,2,Speech-Language Pathologist,01/21,03/21,Construction Site Manager,01/16,11/16,N/A,N/A,N/A
3243,Houston Baptist University,3.38,Bachelors,Fort Worth,M,0,0,0,3,Civil Engineer,12/18,02/20,Construction Site Manager,10/18,12/18,N/A,N/A,N/A
3244,Andrews University,3.73,Phd,Boston,F,N/A,1,N/A,3,Project Manager,02/21,11/21,N/A,N/A,N/A,N/A,N/A,N/A
3245,Midwestern University,3.99,Phd,Los Angeles,F,0,0,0,0,Pediatric Nurse,10/14,04/16,Wind Turbine Technician,08/14,12/15,N/A,N/A,N/A
3246,Northcentral University,2.85,Phd,Stockton,M,N/A,0,1,1,Public Relations Officer,07/15,11/16,Paramedic,06/15,01/17,N/A,N/A,N/A
3247,Indiana Institute of Technologyy,2.22,Masters,Austin,F,1,0,0,2,Real Estate Agent,12/17,10/18,Customer Service Manager,08/14,08/16,N/A,N/A,N/A
3248,St. Louis College of Pharmacy,2.06,Masters,Glendale,N/A,N/A,1,1,4,Web Developer,03/21,03/22,N/A,N/A,N/A,N/A,N/A,N/A
3249,Xavier University of Louisiana,3.45,Masters,Greensboro,M,N/A,0,N/A,0,Paramedic,01/21,05/22,Content Writer,09/15,07/16,N/A,N/A,N/A
3250,University of Nebraska - Lincoln,3.75,Phd,Indianapolis,F,N/A,0,N/A,4,SEO Specialist,11/20,06/22,Paramedic,09/14,02/16,N/A,N/A,N/A
3251,Murray State University,2.44,Masters,Las Vegas,M,1,1,0,4,Civil Engineer,12/19,03/21,AI Researcher,09/17,06/19,N/A,N/A,N/A
3252,Francis Marion University,2.32,Phd,Oklahoma City,M,1,1,N/A,3,Paramedic,04/18,05/20,Logistician,04/15,08/15,Financial Analyst,02/15,11/16
3253,University of New Hampshire - Manchester,2.12,Bachelors,Lubbock,F,1,1,0,0,Forensic Accountant,04/21,07/22,AI Researcher,02/20,01/21,N/A,N/A,N/A
3254,University of Akron,3.65,Phd,Los Angeles,N/A,0,1,0,0,Mechanical Engineer,05/21,03/22,N/A,N/A,N/A,N/A,N/A,N/A
3255,Calvary Bible College,2.62,Masters,Austin,M,N/A,1,1,2,Public Relations Officer,03/16,07/17,Multimedia Artist,01/14,05/15,Dietitian,01/14,10/15
3256,Sojourner-Douglass College,2.8,Bachelors,New York,N/A,1,1,0,1,Firefighter,03/15,06/16,N/A,N/A,N/A,N/A,N/A,N/A
3257,Colorado College,3.01,Phd,Stockton,F,0,1,1,4,Dental Hygienist,06/17,11/17,Event Planner,08/16,09/17,N/A,N/A,N/A
3258,Holy Family College,3.68,Bachelors,Phoenix,M,1,0,0,2,AI Researcher,08/18,01/20,Telecommunications Specialist,01/17,04/17,N/A,N/A,N/A
3259,Pacific Northwest College of Art,3.3,Bachelors,Portland,F,N/A,1,1,2,Quality Assurance Manager,03/16,06/17,Paramedic,10/14,03/16,N/A,N/A,N/A
3260,Hope College,3.23,Bachelors,Memphis,F,0,1,N/A,4,Fashion Designer,08/15,02/16,Software Developer,11/14,04/16,Investment Banker,03/14,03/16
3261,Trinity University,2.35,Phd,Oklahoma City,F,1,1,0,3,Construction Site Manager,04/18,08/18,Marketing Manager,02/14,06/15,N/A,N/A,N/A
3262,Shih Hsin University,3.03,Masters,Las Vegas,F,1,1,1,3,Biomedical Engineer,04/21,08/21,N/A,N/A,N/A,N/A,N/A,N/A
3263,Whitman College,3.43,Phd,Chicago,M,0,1,0,4,Firefighter,04/16,11/16,Real Estate Agent,11/14,12/15,Biomedical Engineer,11/14,05/16
3264,School of the Visual Arts,3.95,Masters,Fremont,N/A,0,0,1,0,Telecommunications Specialist,10/21,06/22,N/A,N/A,N/A,N/A,N/A,N/A
3265,Columbus University,2.4,Phd,Edinburgh,N/A,0,0,1,1,Investment Banker,04/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A
3266,College for Creative Studies,2.02,Phd,Lincoln,M,0,0,0,3,Marketing Manager,05/17,08/17,N/A,N/A,N/A,N/A,N/A,N/A
3267,University of Michigan - Flint,2.15,Phd,Winston–Salem,M,0,0,0,1,High School Teacher,04/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A
3268,Chicago State University,2.75,Masters,El Paso,N/A,1,0,N/A,2,Marketing Manager,03/18,07/18,N/A,N/A,N/A,N/A,N/A,N/A
3269,Bennington College,3.64,Phd,San Diego,N/A,0,0,N/A,2,Civil Engineer,02/17,07/17,High School Teacher,05/14,02/15,N/A,N/A,N/A
3270,O'More College of Design,2.01,Bachelors,St. Louis,M,0,0,N/A,4,Data Scientist,10/17,08/19,N/A,N/A,N/A,N/A,N/A,N/A
3271,Cork Institute of Technology,2.91,Phd,Washington,F,N/A,1,0,4,Data Scientist,08/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A
3272,DeSales University,2.66,Bachelors,Chandler,M,1,1,N/A,4,High School Teacher,05/17,01/19,Graphic Designer,10/16,12/16,N/A,N/A,N/A
3273,Muhlenberg College,2.1,Masters,Winston–Salem,N/A,N/A,1,1,3,Logistician,07/21,12/21,Occupational Therapist,09/14,01/16,Sales Representative,07/14,12/14
3274,Edison Community College,2.9,Masters,St. Louis,F,1,1,0,1,SEO Specialist,06/21,03/22,Quality Assurance Manager,07/20,10/20,N/A,N/A,N/A
3275,University of the Sciences in Philadelphia,2.51,Phd,Los Angeles,N/A,1,1,1,2,Supply Chain Analyst,10/18,01/20,Software Developer,08/14,01/15,Public Relations Officer,02/14,06/15
3276,Loras College,2.7,Phd,Gilbert,F,1,1,1,1,Dietitian,07/21,03/23,N/A,N/A,N/A,N/A,N/A,N/A
3277,Princeton University,3.41,Phd,Baltimore,N/A,0,0,1,3,Marketing Manager,03/20,06/21,Dietitian,06/18,04/19,N/A,N/A,N/A
3278,New Mexico Highlands University,3.04,Bachelors,Reno,F,N/A,1,0,1,Software Developer,09/14,09/16,Video Game Developer,09/14,01/15,IT Consultant,06/14,05/16
3279,Life University,2.25,Masters,Virginia Beach,M,1,1,0,1,Quality Assurance Manager,06/17,03/19,Wind Turbine Technician,02/15,01/17,Biomedical Engineer,02/14,01/16
3280,Elmhurst College,3.92,Bachelors,Bakersfield,M,1,1,N/A,4,AI Researcher,01/16,01/18,Chemical Technician,02/15,01/17,N/A,N/A,N/A
3281,University of Alaska (System),3.27,Bachelors,Tulsa,F,1,0,N/A,1,Social Media Coordinator,03/19,10/20,Customer Service Manager,05/15,09/16,N/A,N/A,N/A
3282,Toccoa Falls College,3.53,Phd,Baltimore,F,N/A,0,N/A,1,Paramedic,02/21,01/22,Occupational Therapist,04/16,06/16,N/A,N/A,N/A
3283,Keuka College,2.16,Phd,Kansas City,M,1,0,N/A,1,Real Estate Agent,09/14,12/14,Marine Biologist,06/14,11/14,N/A,N/A,N/A
3284,Fort Hays State University,2.09,Bachelors,Cleveland,M,N/A,1,1,0,Archaeologist,06/16,09/16,Cybersecurity Analyst,04/16,09/16,N/A,N/A,N/A
3285,University of New England,2.04,Bachelors,Anchorage,F,N/A,1,0,2,Multimedia Artist,01/20,05/20,N/A,N/A,N/A,N/A,N/A,N/A
3286,Walla Walla College,2.38,Phd,Irving,F,0,1,N/A,2,Content Writer,05/18,02/19,N/A,N/A,N/A,N/A,N/A,N/A
3287,Fashion Institute of New York,2.83,Phd,Fort Worth,M,1,0,1,1,IT Consultant,03/19,06/20,Data Scientist,12/18,08/19,N/A,N/A,N/A
3288,University of North Carolina at Chapel Hill,3.87,Bachelors,Columbus,N/A,1,0,0,4,Public Relations Officer,08/15,07/17,Fashion Designer,08/15,04/17,N/A,N/A,N/A
3289,Baker University,2.91,Phd,Atlanta,M,N/A,1,0,4,Human Resources Specialist,08/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A
3290,Lake Erie College,2.58,Phd,Chesapeake,F,N/A,0,0,4,Cybersecurity Analyst,08/17,07/19,Veterinarian,05/14,08/15,Telecommunications Specialist,01/14,07/15
3291,University of Connecticut at Waterbury,3.12,Bachelors,Fort Wayne,F,0,1,1,2,Telecommunications Specialist,06/18,03/20,N/A,N/A,N/A,N/A,N/A,N/A
3292,Columbia University,2.22,Bachelors,Buffalo,N/A,1,0,N/A,3,Logistician,05/21,04/22,Chemical Technician,02/14,01/15,N/A,N/A,N/A
3293,College of St. Scholastica,3.22,Masters,Richmond,M,N/A,0,0,1,Aircraft Pilot,09/15,04/17,Fashion Designer,04/15,07/16,Graphic Designer,04/14,01/16
3294,Lees-McRae College,3.14,Bachelors,Chicago,F,1,0,1,2,Public Relations Officer,08/14,11/15,Pharmacist,06/14,10/15,N/A,N/A,N/A
3295,Kyungnam University,3.58,Phd,Baltimore,M,1,1,0,4,Mechanical Engineer,03/17,01/18,Environmental Scientist,08/14,10/15,Veterinarian,03/14,04/15
3296,Langston University,3.97,Bachelors,Madison,F,1,0,1,2,SEO Specialist,01/17,10/17,Biomedical Engineer,12/15,08/17,N/A,N/A,N/A
3297,Mount Senario College,2.5,Bachelors,Wichita,N/A,N/A,1,N/A,2,Archaeologist,09/16,03/17,N/A,N/A,N/A,N/A,N/A,N/A
3298,East Stroudsburg State University,3.02,Bachelors,Oakland,M,1,1,N/A,2,Video Game Developer,01/15,05/15,Project Manager,07/14,10/15,N/A,N/A,N/A
3299,Western International University,3.82,Masters,Newark,M,N/A,1,0,4,Content Writer,07/17,04/19,N/A,N/A,N/A,N/A,N/A,N/A
3300,Manhattan School of Music,3.57,Masters,Milwaukee,N/A,0,0,N/A,3,Wind Turbine Technician,05/19,08/20,Multimedia Artist,03/18,05/19,Software Developer,04/17,01/19
3301,Regent International University,2.97,Phd,Toledo,F,0,0,N/A,0,Marketing Manager,08/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A
3302,University of South Carolina - Aiken,3.89,Masters,Chula Vista,F,N/A,0,1,1,Civil Engineer,11/21,10/23,Software Developer,02/21,06/22,High School Teacher,03/19,09/19
3303,St. Mary's College of California,2.11,Bachelors,Anaheim,M,1,1,1,1,SEO Specialist,01/16,06/16,AI Researcher,03/14,09/15,N/A,N/A,N/A
3304,University of North Carolina at Pembroke,3.86,Masters,New Orleans,N/A,0,0,0,2,Public Relations Officer,10/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A
3305,Roanoke Bible College,2.1,Bachelors,Miami,M,0,0,1,3,Logistician,02/16,02/18,Telecommunications Specialist,03/15,02/17,Real Estate Agent,11/14,07/16
3306,The College of New Jersey,3.09,Masters,Virginia Beach,M,N/A,1,N/A,4,Human Resources Specialist,11/15,06/17,Forensic Accountant,06/14,10/15,Wind Turbine Technician,03/14,09/14
3307,Cleveland Institute of Music,3.78,Masters,Colorado Springs,F,N/A,1,1,0,Video Game Developer,08/18,05/20,Logistician,10/14,02/16,Quality Assurance Manager,01/14,09/14
3308,Cedarville College,2.53,Masters,Irvine,F,N/A,1,N/A,0,Logistician,11/20,06/21,Paramedic,02/16,03/17,Sales Representative,03/15,03/16
3309,Strayer University,2.94,Bachelors,Irving,F,N/A,0,0,2,Logistician,11/19,04/20,Aircraft Pilot,09/19,03/21,N/A,N/A,N/A
3310,DeSales University,2.65,Masters,Irvine,F,N/A,0,N/A,2,Aircraft Pilot,01/18,03/19,Sales Representative,09/14,04/16,N/A,N/A,N/A
3311,Universidad de San Pablo CEU,3.9,Bachelors,Durham,F,N/A,1,1,4,Speech-Language Pathologist,11/16,09/18,Real Estate Agent,02/15,07/16,N/A,N/A,N/A
3312,Beloit College,3.65,Bachelors,Saint Paul,N/A,N/A,0,1,4,Firefighter,05/14,12/15,Urban Planner,02/14,12/15,Veterinarian,01/14,12/14
3313,College of the Atlantic,3.42,Phd,Chula Vista,M,1,1,1,4,Marketing Manager,01/16,08/17,Biomedical Engineer,05/14,06/15,N/A,N/A,N/A
3314,Southwestern Assemblies of God University,3.18,Masters,Long Beach,N/A,1,0,1,2,Pediatric Nurse,11/21,07/23,Human Resources Specialist,05/21,07/22,Construction Site Manager,10/19,09/21
3315,Pacific College of Oriental Medicine,3.64,Phd,Bakersfield,M,1,1,0,3,Video Game Developer,09/15,12/16,High School Teacher,07/14,01/16,Industrial Designer,04/14,09/15
3316,Capella University,2.78,Phd,Norfolk,F,1,0,N/A,2,Fashion Designer,11/15,07/16,Occupational Therapist,05/14,12/14,Industrial Designer,02/14,01/16
3317,Fisher College,2.9,Bachelors,Fort Wayne,N/A,0,1,1,2,Sales Representative,10/17,07/18,N/A,N/A,N/A,N/A,N/A,N/A
3318,Alaska Pacific University,3.46,Masters,El Paso,M,1,1,N/A,0,Public Relations Officer,11/16,08/18,Industrial Designer,09/16,06/17,N/A,N/A,N/A
3319,Santa Clara University,2.72,Bachelors,Columbus,F,0,1,0,4,Environmental Scientist,06/18,04/20,Mechanical Engineer,02/15,11/16,N/A,N/A,N/A
3320,Gordon College,2.13,Bachelors,Columbus,F,0,0,N/A,1,Industrial Designer,01/18,05/18,N/A,N/A,N/A,N/A,N/A,N/A
3321,American InterContinental University Online,2.15,Masters,Henderson,N/A,0,0,1,4,Marine Biologist,01/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A
3322,International Bible College,2.23,Bachelors,Toronto,N/A,N/A,0,N/A,3,Dental Hygienist,09/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A
3323,Hannibal-Lagrange College,3.74,Masters,Louisville,N/A,0,1,1,3,Content Writer,12/18,05/20,N/A,N/A,N/A,N/A,N/A,N/A
3324,Sweet Briar College,2.94,Masters,Tulsa,F,0,1,1,4,Financial Analyst,04/20,03/22,Mechanical Engineer,01/15,03/16,Marketing Manager,08/14,11/15
3325,Walden University,3.43,Bachelors,Albuquerque,M,0,1,0,4,Customer Service Manager,11/15,11/17,SEO Specialist,05/14,08/15,N/A,N/A,N/A
3326,Presbyterian College,2.79,Bachelors,New Orleans,M,N/A,1,0,2,Cybersecurity Analyst,01/14,08/14,Multimedia Artist,01/14,09/14,N/A,N/A,N/A
3327,Russel Sage College,2.52,Phd,Saint Paul,N/A,1,1,N/A,1,Wind Turbine Technician,08/19,03/20,Video Game Developer,12/16,06/18,N/A,N/A,N/A
3328,Europäische Fachhochschule,2.69,Bachelors,Minneapolis,M,1,1,N/A,2,Customer Service Manager,07/14,06/16,Wind Turbine Technician,03/14,06/14,Cybersecurity Analyst,01/14,12/15
3329,University of Northern Iowa,3.59,Masters,Charlotte,F,0,1,1,0,Investment Banker,03/15,09/16,Multimedia Artist,01/14,05/15,N/A,N/A,N/A
3330,The Boston Conservatory,3.25,Phd,Milwaukee,M,0,1,1,0,High School Teacher,05/15,09/15,N/A,N/A,N/A,N/A,N/A,N/A
3331,Baylor College of Dentistry,3.88,Masters,Glendale,F,1,1,1,3,Pediatric Nurse,09/14,01/16,Pediatric Nurse,07/14,05/16,N/A,N/A,N/A
3332,Ohio University - Southern,3.36,Phd,Dallas,N/A,1,0,1,3,Pediatric Nurse,07/20,05/22,Environmental Scientist,05/16,06/17,N/A,N/A,N/A
3333,Western New Mexico University,3.14,Bachelors,St. Petersburg,M,1,1,0,1,Forensic Accountant,03/21,06/21,Industrial Designer,02/18,08/18,Mechanical Engineer,09/16,11/17
3334,North Carolina School of the Arts,3.22,Bachelors,Baltimore,F,1,0,1,3,Environmental Scientist,10/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A
3335,Moore College of Art and Design,3.88,Bachelors,Wichita,N/A,0,1,0,0,Wind Turbine Technician,03/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A
3336,Tuskegee University,3.58,Masters,Chandler,N/A,0,0,N/A,1,Cybersecurity Analyst,08/16,07/18,N/A,N/A,N/A,N/A,N/A,N/A
3337,Arlington Baptist College,2.05,Phd,Austin,N/A,0,1,N/A,0,Environmental Scientist,07/15,09/16,AI Researcher,07/14,03/15,N/A,N/A,N/A
3338,Delta International University,3.07,Masters,New York,N/A,1,0,0,4,Industrial Designer,12/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A
3339,St. Mary-of-the-Woods College,3.38,Phd,Gilbert,M,N/A,1,1,4,Real Estate Agent,06/16,10/16,N/A,N/A,N/A,N/A,N/A,N/A
3340,University of North Texas Health Science Center at Fort Worth,3.5,Bachelors,Garland,F,1,1,N/A,1,Video Game Developer,07/17,01/19,Archaeologist,06/17,06/18,N/A,N/A,N/A
3341,Green Mountain College,2.43,Masters,Reno,M,1,1,0,2,Video Game Developer,04/21,01/23,Biomedical Engineer,11/15,05/16,Public Relations Officer,03/14,04/15
3342,Maryville University of St. Louis,3.73,Bachelors,Riverside,F,N/A,0,N/A,3,Data Scientist,12/16,12/17,Customer Service Manager,10/14,02/15,N/A,N/A,N/A
3343,Barton College,3.91,Masters,Hialeah,N/A,N/A,1,1,1,Civil Engineer,02/15,11/16,Wind Turbine Technician,08/14,05/15,Occupational Therapist,08/14,03/16
3344,Missouri Baptist College,2.47,Bachelors,Aurora,M,1,0,0,3,Supply Chain Analyst,10/19,04/21,Human Resources Specialist,04/17,08/17,Mechanical Engineer,03/17,08/18
3345,The College of New Jersey,3.77,Masters,Colorado Springs,N/A,N/A,0,N/A,0,Marine Biologist,06/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A
3346,Rocky Mountain College,2.19,Masters,London,F,N/A,0,1,2,Industrial Designer,02/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A
3347,Villanova University,2.11,Phd,Austin,N/A,N/A,0,0,3,Quality Assurance Manager,04/21,12/22,Marine Biologist,09/18,02/19,N/A,N/A,N/A
3348,Huron University USA in London,2.26,Bachelors,Albuquerque,M,1,0,0,4,Environmental Scientist,04/17,03/19,Investment Banker,03/16,05/17,Civil Engineer,10/14,03/16
3349,University of Wyoming,2.12,Phd,Lubbock,M,1,1,0,4,Veterinarian,01/16,09/16,Speech-Language Pathologist,08/15,04/17,N/A,N/A,N/A
3350,Central Baptist College,3.69,Phd,Orlando,F,N/A,0,0,0,Civil Engineer,10/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A
3351,United States Military Academy,2.12,Bachelors,Bakersfield,F,0,0,N/A,1,Environmental Scientist,12/19,09/21,Dental Hygienist,11/15,10/17,Content Writer,10/15,04/16
3352,Holmes Institute,2.54,Masters,Honolulu,M,N/A,0,0,3,Cybersecurity Analyst,08/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
3353,Lipscomb University,2.21,Phd,Fremont,M,N/A,0,0,0,Software Developer,10/18,01/20,N/A,N/A,N/A,N/A,N/A,N/A
3354,Carroll College Helena,2.59,Bachelors,San Bernardino,M,1,1,0,4,Aircraft Pilot,02/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A
3355,Lyon College,2.18,Masters,New York,M,0,1,0,4,Pediatric Nurse,03/14,09/15,Quality Assurance Manager,02/14,10/14,SEO Specialist,02/14,06/14
3356,Southeastern Oklahoma State University,3.34,Phd,Chicago,F,N/A,1,0,4,Software Developer,06/15,12/15,Telecommunications Specialist,08/14,07/15,Biomedical Engineer,06/14,05/15
3357,Bethune-Cookman College,2.27,Phd,Cincinnati,M,0,0,1,2,IT Consultant,01/20,09/20,N/A,N/A,N/A,N/A,N/A,N/A
3358,Augustana College,3.7,Phd,Cleveland,F,1,0,N/A,2,Firefighter,05/21,06/22,Logistician,05/15,04/16,High School Teacher,11/14,05/16
3359,Vanguard University of Southern California,3.63,Masters,Chula Vista,M,0,0,1,4,Marine Biologist,01/15,12/15,N/A,N/A,N/A,N/A,N/A,N/A
3360,Manhattan Christian College,2.03,Phd,Madison,M,1,1,N/A,1,Social Media Coordinator,10/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A
3361,Palm Beach Atlantic University,3.79,Masters,Richmond,N/A,N/A,0,0,2,Graphic Designer,02/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A
3362,College of St. Catherine,2.06,Phd,St. Petersburg,N/A,1,1,N/A,3,Investment Banker,05/17,01/18,Content Writer,06/15,10/15,Human Resources Specialist,10/14,07/15
3363,Lyon College,2.48,Bachelors,Fort Wayne,M,0,0,0,2,Aircraft Pilot,04/15,06/16,Civil Engineer,08/14,10/15,N/A,N/A,N/A
3364,Calvin College,2.06,Phd,Charlotte,F,0,0,0,3,High School Teacher,03/18,01/19,Customer Service Manager,09/17,11/18,N/A,N/A,N/A
3365,Cumberland College,2.67,Bachelors,Minneapolis,M,0,1,1,2,Speech-Language Pathologist,12/17,06/19,Real Estate Agent,08/14,03/15,Multimedia Artist,02/14,02/15
3366,Temple University School of Podiatric Medicine,3.03,Bachelors,Oakland,N/A,N/A,0,1,4,Real Estate Agent,06/17,09/17,IT Consultant,06/14,01/15,Fashion Designer,06/14,11/14
3367,Miami University of Ohio - Hamilton,3.59,Bachelors,Las Vegas,M,0,1,1,3,Pharmacist,09/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A
3368,Fayetteville State University,2.68,Masters,New Delhi,N/A,0,0,N/A,1,Civil Engineer,04/16,06/16,N/A,N/A,N/A,N/A,N/A,N/A
3369,Universiteit Antwerpen Management School,3.41,Bachelors,Mesa,M,0,1,N/A,2,Veterinarian,09/14,12/15,Firefighter,03/14,02/15,N/A,N/A,N/A
3370,Michigan State University,2.38,Phd,North Las Vegas,M,1,0,1,2,Telecommunications Specialist,09/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A
3371,North Georgia College,3.5,Masters,San Francisco,F,0,0,1,4,Marine Biologist,08/19,04/21,Speech-Language Pathologist,04/15,02/17,N/A,N/A,N/A
3372,University of Nevada - Reno,2.47,Bachelors,Jersey City,N/A,1,0,0,3,Industrial Designer,09/21,04/23,Social Media Coordinator,11/20,06/21,N/A,N/A,N/A
3373,Peace College,2.29,Masters,San Francisco,N/A,0,0,N/A,4,Human Resources Specialist,05/14,03/16,Real Estate Agent,03/14,07/15,Data Scientist,01/14,05/14
3374,Faulkner University,2.37,Masters,Columbus,N/A,1,0,0,3,Marketing Manager,10/20,02/21,IT Consultant,04/14,01/16,Pharmacist,01/14,12/15
3375,St. Joseph College of Nursing,2.36,Masters,Los Angeles,F,1,1,N/A,2,Firefighter,04/16,12/16,Veterinarian,11/15,10/17,Urban Planner,08/15,04/17
3376,Millikin University,3.03,Phd,Tulsa,M,N/A,1,1,2,Public Relations Officer,11/20,05/22,Real Estate Agent,01/18,02/19,N/A,N/A,N/A
3377,Nazareth College,3.69,Bachelors,Oakland,F,N/A,0,N/A,2,Video Game Developer,09/15,02/16,Environmental Scientist,03/14,02/15,Dental Hygienist,02/14,02/16
3378,Mount Ida College,2.16,Masters,Charlotte,M,1,1,N/A,2,Multimedia Artist,07/19,05/20,Pediatric Nurse,04/17,04/19,N/A,N/A,N/A
3379,Geneva College,3.41,Masters,San Bernardino,F,1,1,0,0,AI Researcher,05/16,11/17,Biomedical Engineer,01/15,12/16,Data Scientist,01/14,09/15
3380,Oklahoma State University - Tulsa,3.31,Masters,Phoenix,F,N/A,1,1,2,Veterinarian,04/14,02/16,Project Manager,03/14,01/16,N/A,N/A,N/A
3381,University of Dallas,3.75,Bachelors,Minneapolis,N/A,1,1,1,2,Paramedic,09/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A
3382,Ramapo College of New Jersey,2.49,Masters,Sacramento,F,N/A,0,1,3,Paramedic,01/18,06/18,N/A,N/A,N/A,N/A,N/A,N/A
3383,Kochi Women's University,2.9,Masters,Jacksonville,M,N/A,1,0,2,Customer Service Manager,11/14,03/16,Archaeologist,06/14,04/15,N/A,N/A,N/A
3384,Northcentral University,3.85,Phd,Kansas City,F,0,1,0,2,Multimedia Artist,05/21,06/22,Public Relations Officer,12/16,08/17,N/A,N/A,N/A
3385,Wabash College,3.32,Bachelors,Kansas City,F,0,0,0,3,Pharmacist,12/18,01/20,N/A,N/A,N/A,N/A,N/A,N/A
3386,Barry University,2.78,Phd,Raleigh,M,N/A,0,N/A,2,High School Teacher,04/20,12/20,Investment Banker,09/17,09/18,N/A,N/A,N/A
3387,University of Louisiana at Lafayette,2.26,Bachelors,Atlanta,N/A,N/A,0,N/A,2,Civil Engineer,03/20,08/20,Video Game Developer,03/15,01/17,N/A,N/A,N/A
3388,Auburn University at Montgomery,2.52,Bachelors,Jersey City,M,1,0,0,4,Multimedia Artist,04/16,07/16,N/A,N/A,N/A,N/A,N/A,N/A
3389,University of Nevada - Reno,3.16,Bachelors,Austin,M,N/A,0,0,0,Fashion Designer,11/18,09/19,Fashion Designer,08/16,01/17,N/A,N/A,N/A
3390,George Wythe College,3.44,Phd,St. Louis,M,N/A,0,1,3,Cybersecurity Analyst,09/15,07/17,Marine Biologist,02/14,08/15,Financial Analyst,01/14,06/15
3391,Marshall University,2.25,Phd,Bangkok,F,0,0,N/A,4,Web Developer,07/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A
3392,Union University,3.2,Phd,Winston–Salem,F,N/A,0,N/A,1,Wind Turbine Technician,09/19,10/21,Human Resources Specialist,03/17,04/18,Paramedic,01/14,09/14
3393,University of New Mexico,3.1,Phd,Jacksonville,M,1,1,1,1,Quality Assurance Manager,07/16,09/16,Pharmacist,03/16,03/17,N/A,N/A,N/A
3394,National Technological University,3.03,Masters,Madison,M,N/A,0,1,0,Web Developer,02/21,03/22,Human Resources Specialist,04/19,02/21,N/A,N/A,N/A
3395,Wells College,3.38,Masters,Hialeah,N/A,0,1,1,1,Speech-Language Pathologist,11/19,03/21,High School Teacher,02/14,08/14,Marine Biologist,01/14,09/14
3396,Eastern Virginia Medical School,3.67,Masters,Sacramento,F,0,0,0,0,Civil Engineer,10/19,07/21,Pediatric Nurse,07/18,06/20,N/A,N/A,N/A
3397,Daniel Webster College,2.65,Bachelors,Tulsa,F,0,0,0,1,Chemical Technician,03/18,11/18,High School Teacher,03/14,04/16,N/A,N/A,N/A
3398,Institute of Paper Science and Technology,3.78,Masters,Henderson,F,0,1,0,1,Event Planner,08/14,09/15,Civil Engineer,02/14,08/15,Dietitian,01/14,07/15
3399,West Suburban College of Nursing,2.32,Bachelors,Fort Worth,F,N/A,0,0,4,Supply Chain Analyst,02/17,02/18,Environmental Scientist,08/14,03/15,N/A,N/A,N/A
3400,American International College,2.35,Phd,Glendale,M,1,0,0,1,Customer Service Manager,06/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A
