Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
1550,Providence College,3.15,Masters,Providence,F,0,0,0,3,Data Scientist,11/20,05/22,N/A,N/A,N/A,N/A,N/A,N/A,2.3
1551,Providence College,3.4,Masters,Providence,M,N/A,0,1,4,Data Scientist,03/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A,3.16
1552,Providence College,2.01,Phd,Providence,F,0,1,0,3,Data Scientist,05/15,05/17,N/A,N/A,N/A,N/A,N/A,N/A,6.9
1553,Providence College,2.2,Phd,Providence,F,1,0,0,0,Data Scientist,02/17,08/18,N/A,N/A,N/A,N/A,N/A,N/A,9.77
1554,Providence College,3.74,Bachelors,Providence,F,0,1,0,3,Data Scientist,12/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A,2.32
1555,Providence College,3.36,Bachelors,Providence,M,N/A,1,1,3,Data Scientist,02/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A,5.44
1556,Providence College,2.23,Bachelors,Providence,M,0,1,0,4,Data Scientist,07/20,11/20,N/A,N/A,N/A,N/A,N/A,N/A,9.36
1557,Providence College,3.68,Phd,Providence,M,N/A,0,0,2,Data Scientist,08/15,07/17,N/A,N/A,N/A,N/A,N/A,N/A,5.22
1558,Providence College,2.48,Phd,Providence,N/A,1,1,1,3,Data Scientist,08/18,04/20,N/A,N/A,N/A,N/A,N/A,N/A,4.67
1559,Providence College,2.96,Phd,Providence,F,0,0,1,2,Data Scientist,12/19,12/20,N/A,N/A,N/A,N/A,N/A,N/A,8.09
1560,Providence College,2.29,Bachelors,Providence,N/A,N/A,1,1,1,Data Scientist,01/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A,2.84
1561,Providence College,3.42,Masters,Providence,F,N/A,0,0,3,Data Scientist,08/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A,0.4
1562,Providence College,3.33,Phd,Providence,M,N/A,0,1,2,Data Scientist,02/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A,0.5
1563,Providence College,2.42,Masters,Providence,F,0,0,1,1,Data Scientist,07/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A,1.79
1564,Providence College,3.73,Masters,Providence,F,0,0,0,4,Data Scientist,08/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A,9.11
1565,Providence College,2.8,Masters,Providence,N/A,0,1,0,3,Data Scientist,03/16,09/16,N/A,N/A,N/A,N/A,N/A,N/A,2.23
1566,Providence College,2.59,Bachelors,Providence,F,1,1,0,4,Data Scientist,09/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A,4.42
1567,Providence College,2.3,Masters,Providence,M,N/A,0,0,1,Data Scientist,09/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A,4.63
1568,Providence College,2.53,Phd,Providence,F,N/A,1,1,4,Data Scientist,02/21,01/22,N/A,N/A,N/A,N/A,N/A,N/A,8.28
1569,Providence College,2.04,Bachelors,Providence,F,1,0,0,4,Data Scientist,12/18,07/19,N/A,N/A,N/A,N/A,N/A,N/A,3.39
1570,Providence College,3.17,Phd,Providence,F,1,0,1,0,Data Scientist,07/21,09/22,N/A,N/A,N/A,N/A,N/A,N/A,3.68
1571,Providence College,3.68,Phd,Providence,N/A,0,1,0,1,Data Scientist,12/16,09/17,N/A,N/A,N/A,N/A,N/A,N/A,4.79
1572,Providence College,3.1,Bachelors,Providence,F,0,0,0,4,Data Scientist,10/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A,3.35
1573,Providence College,2.44,Phd,Providence,F,0,0,1,2,Data Scientist,08/15,03/17,N/A,N/A,N/A,N/A,N/A,N/A,9.15
1574,Providence College,2.07,Phd,Providence,N/A,0,0,1,1,Data Scientist,11/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,1.63
1575,Providence College,2.43,Bachelors,Providence,N/A,0,0,1,0,Data Scientist,11/21,09/23,N/A,N/A,N/A,N/A,N/A,N/A,4.52
1576,Providence College,2.83,Phd,Providence,N/A,0,0,0,3,Data Scientist,12/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A,7.4
1577,Providence College,3.52,Masters,Providence,N/A,1,1,0,4,Data Scientist,11/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,1.91
1578,Providence College,2.38,Phd,Providence,M,1,1,1,2,Data Scientist,07/18,07/19,N/A,N/A,N/A,N/A,N/A,N/A,1.1
1579,Providence College,3.44,Masters,Providence,M,1,1,1,0,Data Scientist,05/17,05/19,N/A,N/A,N/A,N/A,N/A,N/A,6.1
1580,Providence College,3.73,Phd,Providence,F,N/A,0,0,1,Data Scientist,12/15,01/17,N/A,N/A,N/A,N/A,N/A,N/A,4.3
1581,Providence College,2.91,Bachelors,Providence,M,N/A,0,1,4,Data Scientist,11/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,3.9
1582,Providence College,3.64,Bachelors,Providence,F,0,0,1,0,Data Scientist,03/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A,7.09
1583,Providence College,3.11,Phd,Providence,M,1,0,0,0,Data Scientist,08/17,10/18,N/A,N/A,N/A,N/A,N/A,N/A,3.19
1584,Providence College,3.27,Bachelors,Providence,N/A,N/A,0,1,2,Data Scientist,10/21,02/23,N/A,N/A,N/A,N/A,N/A,N/A,8.89
1585,Providence College,3.05,Phd,Providence,N/A,N/A,0,0,3,Data Scientist,02/14,01/15,N/A,N/A,N/A,N/A,N/A,N/A,3.65
1586,Providence College,2.93,Bachelors,Providence,M,1,1,0,3,Data Scientist,08/16,08/17,N/A,N/A,N/A,N/A,N/A,N/A,0.67
1587,Providence College,2.47,Masters,Providence,M,N/A,0,0,3,Data Scientist,04/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A,8.74
1588,Providence College,2.61,Phd,Providence,F,N/A,1,1,1,Data Scientist,03/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,5.32
1589,Providence College,2.58,Masters,Providence,F,1,0,1,0,Data Scientist,05/14,05/15,N/A,N/A,N/A,N/A,N/A,N/A,2.38
1590,Providence College,3.13,Masters,Providence,F,N/A,1,1,1,Data Scientist,10/18,09/20,N/A,N/A,N/A,N/A,N/A,N/A,3.45
1591,Providence College,2.24,Phd,Providence,N/A,1,0,1,0,Data Scientist,11/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A,8.43
1592,Providence College,3.83,Masters,Providence,N/A,N/A,1,0,2,Data Scientist,06/16,08/17,N/A,N/A,N/A,N/A,N/A,N/A,9.86
1593,Providence College,3.44,Phd,Providence,N/A,1,1,0,2,Data Scientist,09/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A,4.02
1594,Providence College,2.8,Masters,Providence,N/A,N/A,0,1,1,Data Scientist,03/16,12/16,N/A,N/A,N/A,N/A,N/A,N/A,2.01
1595,Providence College,2.32,Phd,Providence,F,N/A,0,1,1,Data Scientist,12/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,1.37
1596,Providence College,3.76,Phd,Providence,N/A,1,1,1,2,Data Scientist,03/18,02/20,N/A,N/A,N/A,N/A,N/A,N/A,9.26
1597,Providence College,3.65,Bachelors,Providence,N/A,N/A,0,1,4,Data Scientist,01/18,10/18,N/A,N/A,N/A,N/A,N/A,N/A,6.28
1598,Providence College,3.44,Phd,Providence,N/A,1,0,0,3,Data Scientist,04/16,07/16,N/A,N/A,N/A,N/A,N/A,N/A,7.62
1599,Providence College,2.54,Phd,Providence,N/A,1,0,1,3,Data Scientist,07/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A,1.31
1600,Providence College,2.8,Masters,Providence,M,N/A,1,0,2,Data Scientist,12/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A,4.71
1601,Providence College,2.21,Phd,Providence,F,0,0,1,3,Data Scientist,08/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,0.29
1602,Providence College,2.38,Bachelors,Providence,F,N/A,1,1,4,Data Scientist,06/14,10/14,N/A,N/A,N/A,N/A,N/A,N/A,4.21
1603,Providence College,3.57,Masters,Providence,N/A,0,1,1,4,Data Scientist,01/18,03/18,N/A,N/A,N/A,N/A,N/A,N/A,9.51
1604,Providence College,3.43,Masters,Providence,M,0,0,0,0,Data Scientist,04/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,4.9
1605,Providence College,3.19,Bachelors,Providence,F,N/A,1,1,1,Data Scientist,12/15,05/16,N/A,N/A,N/A,N/A,N/A,N/A,9.76
1606,Providence College,3.79,Masters,Providence,F,0,0,0,3,Data Scientist,08/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,2.75
1607,Providence College,3.17,Masters,Providence,N/A,1,0,0,4,Data Scientist,11/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A,4.71
1608,Providence College,2.93,Masters,Providence,N/A,1,1,1,1,Data Scientist,12/16,01/18,N/A,N/A,N/A,N/A,N/A,N/A,2.81
1609,Providence College,2.68,Masters,Providence,F,0,1,0,1,Data Scientist,04/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A,2.11
1610,Providence College,3.88,Bachelors,Providence,F,1,1,0,0,Data Scientist,01/19,06/19,N/A,N/A,N/A,N/A,N/A,N/A,9.57
1611,Providence College,2.17,Bachelors,Providence,M,N/A,1,0,1,Data Scientist,06/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,1.61
1612,Providence College,3.86,Masters,Providence,F,1,1,1,1,Data Scientist,04/19,07/19,N/A,N/A,N/A,N/A,N/A,N/A,1.92
1613,Providence College,3.65,Masters,Providence,F,0,0,0,2,Data Scientist,12/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A,4.05
1614,Providence College,2.26,Bachelors,Providence,N/A,N/A,1,0,0,Data Scientist,03/16,06/16,N/A,N/A,N/A,N/A,N/A,N/A,2.75
1615,Providence College,3.13,Bachelors,Providence,F,1,0,1,0,Data Scientist,12/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,1.94
1616,Providence College,3.73,Bachelors,Providence,N/A,N/A,0,1,3,Data Scientist,11/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A,6.71
1617,Providence College,3.14,Masters,Providence,F,0,1,0,1,Data Scientist,03/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A,7.83
1618,Providence College,3.81,Masters,Providence,F,1,1,0,3,Data Scientist,09/17,03/18,N/A,N/A,N/A,N/A,N/A,N/A,5.86
1619,Providence College,3.89,Phd,Providence,F,N/A,1,0,4,Data Scientist,04/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,5.42
1620,Providence College,2.84,Bachelors,Providence,M,N/A,1,0,1,Data Scientist,05/16,11/16,N/A,N/A,N/A,N/A,N/A,N/A,3.67
1621,Providence College,2.75,Masters,Providence,N/A,1,1,1,4,Data Scientist,07/21,05/23,N/A,N/A,N/A,N/A,N/A,N/A,9.05
1622,Providence College,3.87,Bachelors,Providence,M,N/A,0,1,2,Data Scientist,03/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A,2.15
1623,Providence College,3.35,Masters,Providence,F,N/A,0,0,1,Data Scientist,02/17,02/19,N/A,N/A,N/A,N/A,N/A,N/A,3.84
1624,Providence College,2.23,Bachelors,Providence,M,0,0,1,3,Data Scientist,06/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,5.12
1625,Providence College,2.08,Masters,Providence,N/A,0,1,0,3,Data Scientist,11/15,02/16,N/A,N/A,N/A,N/A,N/A,N/A,6.06
1626,Providence College,3.13,Phd,Providence,F,0,1,1,1,Data Scientist,10/15,08/17,N/A,N/A,N/A,N/A,N/A,N/A,7.72
1627,Providence College,3.86,Phd,Providence,M,0,0,1,3,Data Scientist,11/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A,4.82
1628,Providence College,3.69,Bachelors,Providence,M,0,1,0,1,Data Scientist,06/17,11/17,N/A,N/A,N/A,N/A,N/A,N/A,6.85
1629,Providence College,3.35,Masters,Providence,N/A,0,1,0,0,Data Scientist,11/19,12/20,N/A,N/A,N/A,N/A,N/A,N/A,8.67
1630,Providence College,2.28,Masters,Providence,M,1,1,0,3,Data Scientist,03/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A,8.01
1631,Providence College,2.51,Bachelors,Providence,N/A,0,0,0,1,Data Scientist,04/16,03/17,N/A,N/A,N/A,N/A,N/A,N/A,3.36
1632,Providence College,3.75,Masters,Providence,F,N/A,1,1,1,Data Scientist,11/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A,5.14
1633,Providence College,2.37,Bachelors,Providence,F,1,0,1,3,Data Scientist,06/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A,1.69
1634,Providence College,2.56,Masters,Providence,M,N/A,1,0,0,Data Scientist,08/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A,7.15
1635,Providence College,2.26,Bachelors,Providence,F,0,1,1,3,Data Scientist,07/14,01/15,N/A,N/A,N/A,N/A,N/A,N/A,8.86
1636,Providence College,3.35,Masters,Providence,F,0,0,1,1,Data Scientist,07/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,5.36
1637,Providence College,3.89,Bachelors,Providence,M,N/A,1,0,0,Data Scientist,08/18,02/20,N/A,N/A,N/A,N/A,N/A,N/A,1.3
1638,Providence College,2.54,Masters,Providence,F,N/A,1,0,4,Data Scientist,12/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A,6.91
1639,Providence College,2.95,Phd,Providence,M,N/A,1,1,2,Data Scientist,07/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A,4.93
1640,Providence College,3.27,Masters,Providence,N/A,1,0,0,3,Data Scientist,01/17,05/17,N/A,N/A,N/A,N/A,N/A,N/A,7.11
1641,Providence College,4.0,Bachelors,Providence,N/A,0,1,0,1,Data Scientist,11/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A,8.98
1642,Providence College,2.21,Phd,Providence,N/A,N/A,1,1,0,Data Scientist,01/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,6.15
1643,Providence College,3.0,Masters,Providence,M,0,1,1,0,Data Scientist,05/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,6.51
1644,Providence College,2.77,Phd,Providence,M,N/A,1,0,4,Data Scientist,02/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,5.58
1645,Providence College,3.73,Masters,Providence,F,0,1,1,3,Data Scientist,10/15,03/17,N/A,N/A,N/A,N/A,N/A,N/A,5.47
1646,Providence College,2.95,Phd,Providence,F,1,0,0,0,Data Scientist,08/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A,9.53
1647,Providence College,2.22,Bachelors,Providence,F,0,0,0,4,Data Scientist,10/16,06/17,N/A,N/A,N/A,N/A,N/A,N/A,8.67
1648,Providence College,3.27,Masters,Providence,F,N/A,1,1,1,Data Scientist,12/18,01/20,N/A,N/A,N/A,N/A,N/A,N/A,3.62
1649,Providence College,3.54,Masters,Providence,F,0,1,1,4,Data Scientist,04/16,03/17,N/A,N/A,N/A,N/A,N/A,N/A,4.6
1650,Providence College,2.01,Bachelors,Providence,M,1,0,0,3,Data Scientist,11/21,04/23,N/A,N/A,N/A,N/A,N/A,N/A,1.66
1651,Providence College,3.72,Phd,Providence,M,1,1,0,4,Data Scientist,07/17,03/19,N/A,N/A,N/A,N/A,N/A,N/A,0.66
1652,Providence College,2.37,Bachelors,Providence,N/A,0,1,0,0,Data Scientist,05/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,2.44
1653,Providence College,3.1,Bachelors,Providence,N/A,N/A,1,1,0,Data Scientist,08/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A,1.13
1654,Providence College,2.83,Phd,Providence,N/A,1,1,0,2,Data Scientist,11/21,12/22,N/A,N/A,N/A,N/A,N/A,N/A,8.93
1655,Providence College,3.44,Bachelors,Providence,N/A,1,1,1,4,Data Scientist,04/20,12/20,N/A,N/A,N/A,N/A,N/A,N/A,1.09
1656,Providence College,2.74,Masters,Providence,M,0,1,0,1,Data Scientist,08/17,02/19,N/A,N/A,N/A,N/A,N/A,N/A,0.87
1657,Providence College,3.74,Masters,Providence,M,1,1,1,3,Data Scientist,09/17,05/19,N/A,N/A,N/A,N/A,N/A,N/A,2.35
1658,Providence College,3.46,Masters,Providence,M,1,1,0,2,Data Scientist,09/14,03/16,N/A,N/A,N/A,N/A,N/A,N/A,8.57
1659,Providence College,3.3,Bachelors,Providence,F,N/A,0,1,4,Data Scientist,12/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,7.95
1660,Providence College,3.59,Masters,Providence,F,N/A,0,0,1,Data Scientist,05/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A,10.0
1661,Providence College,3.51,Masters,Providence,N/A,N/A,1,0,2,Data Scientist,05/21,08/21,N/A,N/A,N/A,N/A,N/A,N/A,9.45
1662,Providence College,2.07,Masters,Providence,F,0,1,0,0,Data Scientist,04/17,08/17,N/A,N/A,N/A,N/A,N/A,N/A,9.07
1663,Providence College,2.79,Masters,Providence,M,1,1,0,3,Data Scientist,02/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A,6.38
1664,Providence College,3.86,Masters,Providence,N/A,0,1,1,4,Data Scientist,10/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A,5.17
1665,Providence College,2.25,Masters,Providence,N/A,1,0,1,1,Data Scientist,08/14,05/16,N/A,N/A,N/A,N/A,N/A,N/A,3.95
1666,Providence College,3.47,Bachelors,Providence,F,1,0,1,0,Data Scientist,12/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A,9.74
1667,Providence College,3.95,Masters,Providence,N/A,1,0,1,2,Data Scientist,11/15,02/16,N/A,N/A,N/A,N/A,N/A,N/A,8.66
1668,Providence College,2.1,Masters,Providence,F,N/A,0,1,3,Data Scientist,05/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,9.74
1669,Providence College,3.36,Phd,Providence,F,0,1,0,2,Data Scientist,05/14,04/15,N/A,N/A,N/A,N/A,N/A,N/A,5.34
1670,Providence College,2.94,Bachelors,Providence,N/A,0,1,1,2,Data Scientist,01/20,12/20,N/A,N/A,N/A,N/A,N/A,N/A,8.96
1671,Providence College,3.16,Bachelors,Providence,F,1,1,1,1,Data Scientist,01/14,11/14,N/A,N/A,N/A,N/A,N/A,N/A,2.89
1672,Providence College,2.17,Bachelors,Providence,F,0,0,1,0,Data Scientist,05/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A,0.35
1673,Providence College,2.09,Bachelors,Providence,F,N/A,1,1,4,Data Scientist,09/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,9.96
1674,Providence College,3.33,Masters,Providence,F,0,1,0,1,Data Scientist,07/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,6.04
1675,Providence College,3.65,Masters,Providence,N/A,1,0,0,3,Data Scientist,10/18,04/20,N/A,N/A,N/A,N/A,N/A,N/A,2.04
1676,Providence College,3.56,Phd,Providence,M,N/A,0,0,2,Data Scientist,09/16,05/18,N/A,N/A,N/A,N/A,N/A,N/A,6.79
1677,Providence College,3.09,Phd,Providence,M,N/A,0,0,3,Data Scientist,11/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A,0.35
1678,Providence College,2.2,Bachelors,Providence,F,1,0,1,1,Data Scientist,03/19,12/19,N/A,N/A,N/A,N/A,N/A,N/A,0.91
1679,Providence College,3.38,Phd,Providence,F,0,0,1,1,Data Scientist,10/15,08/17,N/A,N/A,N/A,N/A,N/A,N/A,2.0
1680,Providence College,2.48,Phd,Providence,F,1,1,0,4,Data Scientist,12/16,11/18,N/A,N/A,N/A,N/A,N/A,N/A,4.13
1681,Providence College,3.82,Bachelors,Providence,M,0,1,0,2,Data Scientist,03/21,05/21,N/A,N/A,N/A,N/A,N/A,N/A,3.68
1682,Providence College,3.68,Bachelors,Providence,F,0,0,1,1,Data Scientist,11/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,2.56
1683,Providence College,3.42,Phd,Providence,N/A,N/A,1,1,3,Data Scientist,01/16,10/17,N/A,N/A,N/A,N/A,N/A,N/A,4.97
1684,Providence College,3.9,Masters,Providence,N/A,1,1,0,4,Data Scientist,07/14,11/14,N/A,N/A,N/A,N/A,N/A,N/A,5.62
1685,Providence College,2.06,Phd,Providence,N/A,N/A,1,0,3,Data Scientist,11/16,06/17,N/A,N/A,N/A,N/A,N/A,N/A,1.77
1686,Providence College,3.47,Phd,Providence,M,1,1,0,2,Data Scientist,09/14,08/15,N/A,N/A,N/A,N/A,N/A,N/A,0.6
1687,Providence College,2.66,Masters,Providence,F,1,0,0,4,Data Scientist,11/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,8.85
1688,Providence College,3.81,Masters,Providence,F,N/A,1,1,4,Data Scientist,11/21,02/23,N/A,N/A,N/A,N/A,N/A,N/A,1.04
1689,Providence College,2.53,Bachelors,Providence,F,1,1,1,4,Data Scientist,05/16,08/17,N/A,N/A,N/A,N/A,N/A,N/A,0.0
1690,Providence College,3.45,Bachelors,Providence,M,1,1,1,0,Data Scientist,03/15,09/15,N/A,N/A,N/A,N/A,N/A,N/A,8.18
1691,Providence College,3.76,Phd,Providence,M,0,0,0,4,Data Scientist,10/14,06/16,N/A,N/A,N/A,N/A,N/A,N/A,7.18
1692,Providence College,2.08,Masters,Providence,M,1,1,1,3,Data Scientist,04/19,04/20,N/A,N/A,N/A,N/A,N/A,N/A,0.49
1693,Providence College,2.8,Bachelors,Providence,M,1,0,1,3,Data Scientist,12/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A,5.45
1694,Providence College,3.52,Phd,Providence,N/A,N/A,0,0,2,Data Scientist,02/16,09/17,N/A,N/A,N/A,N/A,N/A,N/A,2.68
1695,Providence College,2.91,Masters,Providence,M,N/A,0,0,1,Data Scientist,12/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,8.32
1696,Providence College,2.53,Phd,Providence,M,1,0,0,1,Data Scientist,04/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A,7.46
1697,Providence College,2.44,Bachelors,Providence,M,0,1,0,0,Data Scientist,12/21,06/23,N/A,N/A,N/A,N/A,N/A,N/A,3.33
1698,Providence College,2.26,Bachelors,Providence,F,0,0,0,4,Data Scientist,07/18,11/18,N/A,N/A,N/A,N/A,N/A,N/A,0.67
1699,Providence College,3.71,Masters,Providence,F,N/A,0,0,0,Data Scientist,07/18,07/19,N/A,N/A,N/A,N/A,N/A,N/A,8.38
1700,Providence College,3.15,Phd,Providence,F,1,0,1,2,Data Scientist,01/17,04/17,N/A,N/A,N/A,N/A,N/A,N/A,1.56
1701,Providence College,2.15,Masters,Providence,N/A,1,0,1,2,Data Scientist,05/14,11/14,N/A,N/A,N/A,N/A,N/A,N/A,9.6
1702,Providence College,2.77,Bachelors,Providence,N/A,0,0,1,1,Data Scientist,07/17,03/19,N/A,N/A,N/A,N/A,N/A,N/A,7.25
1703,Providence College,2.74,Bachelors,Providence,M,0,1,1,2,Data Scientist,05/15,06/16,N/A,N/A,N/A,N/A,N/A,N/A,9.54
1704,Providence College,2.36,Phd,Providence,F,0,0,1,4,Data Scientist,05/18,11/18,N/A,N/A,N/A,N/A,N/A,N/A,2.76
1705,Providence College,2.87,Phd,Providence,N/A,N/A,1,1,3,Data Scientist,09/16,10/17,N/A,N/A,N/A,N/A,N/A,N/A,5.55
1706,Providence College,2.66,Phd,Providence,F,1,1,0,2,Data Scientist,04/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A,6.7
1707,Providence College,2.68,Masters,Providence,N/A,N/A,0,0,0,Data Scientist,03/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A,7.26
1708,Providence College,3.48,Phd,Providence,N/A,1,1,0,4,Data Scientist,07/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A,9.77
1709,Providence College,2.45,Phd,Providence,M,N/A,1,1,2,Data Scientist,05/17,02/18,N/A,N/A,N/A,N/A,N/A,N/A,2.02
1710,Providence College,3.28,Bachelors,Providence,M,1,1,1,2,Data Scientist,10/14,12/14,N/A,N/A,N/A,N/A,N/A,N/A,0.94
1711,Providence College,3.14,Bachelors,Providence,N/A,0,0,0,4,Data Scientist,11/21,09/22,N/A,N/A,N/A,N/A,N/A,N/A,1.01
1712,Providence College,3.14,Phd,Providence,M,0,0,0,2,Data Scientist,09/16,12/16,N/A,N/A,N/A,N/A,N/A,N/A,4.04
1713,Providence College,3.33,Phd,Providence,N/A,0,0,0,3,Data Scientist,05/17,10/17,N/A,N/A,N/A,N/A,N/A,N/A,5.43
1714,Providence College,3.1,Bachelors,Providence,N/A,N/A,0,0,1,Data Scientist,09/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A,7.33
1715,Providence College,3.76,Phd,Providence,F,0,0,0,4,Data Scientist,08/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A,9.1
1716,Providence College,3.35,Masters,Providence,M,1,0,1,0,Data Scientist,09/21,02/23,N/A,N/A,N/A,N/A,N/A,N/A,7.05
1717,Providence College,3.09,Masters,Providence,M,N/A,0,1,2,Data Scientist,06/16,08/16,N/A,N/A,N/A,N/A,N/A,N/A,5.61
1718,Providence College,3.66,Masters,Providence,M,1,1,1,1,Data Scientist,08/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A,4.76
1719,Providence College,3.21,Phd,Providence,F,N/A,1,0,0,Data Scientist,08/21,01/22,N/A,N/A,N/A,N/A,N/A,N/A,7.42
1720,Providence College,2.58,Bachelors,Providence,F,1,0,1,0,Data Scientist,03/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,6.91
1721,Providence College,2.41,Phd,Providence,F,1,1,0,3,Data Scientist,11/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,9.8
1722,Providence College,2.3,Phd,Providence,M,N/A,0,1,1,Data Scientist,06/19,09/20,N/A,N/A,N/A,N/A,N/A,N/A,3.44
1723,Providence College,3.8,Bachelors,Providence,M,N/A,0,0,4,Data Scientist,05/18,03/20,N/A,N/A,N/A,N/A,N/A,N/A,6.98
1724,Providence College,3.42,Bachelors,Providence,M,0,0,0,1,Data Scientist,05/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A,5.09
1725,Providence College,3.87,Bachelors,Providence,F,0,1,1,1,Data Scientist,01/15,12/16,N/A,N/A,N/A,N/A,N/A,N/A,1.85
1726,Providence College,3.21,Masters,Providence,F,1,0,1,0,Data Scientist,07/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,0.41
1727,Providence College,2.95,Phd,Providence,N/A,1,0,1,3,Data Scientist,09/16,08/18,N/A,N/A,N/A,N/A,N/A,N/A,8.7
1728,Providence College,2.12,Bachelors,Providence,F,1,0,1,3,Data Scientist,07/15,01/17,N/A,N/A,N/A,N/A,N/A,N/A,0.46
1729,Providence College,3.34,Phd,Providence,N/A,N/A,0,1,1,Data Scientist,10/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,1.06
1730,Providence College,3.16,Masters,Providence,M,N/A,1,0,1,Data Scientist,02/14,05/14,N/A,N/A,N/A,N/A,N/A,N/A,6.88
1731,Providence College,3.98,Masters,Providence,F,0,0,1,2,Data Scientist,07/15,11/16,N/A,N/A,N/A,N/A,N/A,N/A,8.56
1732,Providence College,2.48,Bachelors,Providence,M,1,1,1,0,Data Scientist,02/14,11/15,N/A,N/A,N/A,N/A,N/A,N/A,7.86
1733,Providence College,3.06,Bachelors,Providence,M,0,1,0,4,Data Scientist,05/15,04/17,N/A,N/A,N/A,N/A,N/A,N/A,8.63
1734,Providence College,3.3,Phd,Providence,M,N/A,0,1,4,Data Scientist,02/15,11/16,N/A,N/A,N/A,N/A,N/A,N/A,2.32
