Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
1456,Southeast Missouri State University,2.41,Phd,Garland,M,1,0,0,4,Project Manager,12/17,06/18,Urban Planner,07/17,12/18,Construction Site Manager,04/14,10/15
1457,Kennesaw State University,3.56,Phd,Saint Paul,M,1,1,0,1,Chemical Technician,09/18,02/20,Software Developer,09/18,01/19,Event Planner,03/14,03/15
1458,Purdue University,3.47,Phd,Orlando,M,1,1,1,4,Aircraft Pilot,01/14,09/14,Social Media Coordinator,01/14,09/15,Pharmacist,01/14,07/15
1459,Adler School of Professional Psychology,2.6,Phd,Greensboro,N/A,N/A,0,1,0,Construction Site Manager,03/17,10/17,Marketing Manager,04/16,11/17,Investment Banker,04/14,03/16
1460,Mary Baldwin College,2.65,Phd,Tucson,F,0,0,0,0,Public Relations Officer,08/14,03/16,Pediatric Nurse,02/14,07/14,N/A,N/A,N/A
1461,Stephens College,3.59,Phd,Milwaukee,M,N/A,1,0,3,Archaeologist,03/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A
1462,Arthur D. Little Management Education Institute,2.92,Phd,Chicago,F,1,1,1,1,SEO Specialist,10/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
1463,St. Mary's University of San Antonio,3.46,Phd,Lexington,N/A,N/A,0,1,1,Multimedia Artist,06/17,09/18,N/A,N/A,N/A,N/A,N/A,N/A
1464,Grand View College,2.3,Phd,Jacksonville,N/A,N/A,1,1,3,Real Estate Agent,02/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A
1465,Bates College,3.71,Masters,Arlington,M,0,0,1,0,Human Resources Specialist,03/20,10/20,SEO Specialist,03/17,07/18,N/A,N/A,N/A
1466,Hartford College for Women,3.42,Phd,Chesapeake,N/A,N/A,0,1,0,Dental Hygienist,08/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A
1467,University of Vermont,3.81,Bachelors,Stockton,F,0,1,1,0,Graphic Designer,12/21,09/22,Industrial Designer,03/19,02/20,N/A,N/A,N/A
1468,Notre Dame College,2.26,Masters,Mesa,M,1,1,0,4,High School Teacher,12/16,09/17,Industrial Designer,11/14,10/15,N/A,N/A,N/A
1469,Atlantic Union College,3.19,Phd,Orlando,M,N/A,1,1,2,Occupational Therapist,04/16,04/17,Cybersecurity Analyst,10/15,01/17,Human Resources Specialist,04/15,04/17
1470,Denver Paralegal Institute,3.2,Bachelors,Baton Rouge,F,1,1,1,0,Dietitian,12/16,02/18,Public Relations Officer,04/15,03/16,Project Manager,04/14,10/14
1471,Claflin College,2.71,Phd,Jersey City,M,0,0,0,2,Speech-Language Pathologist,06/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A
1472,Western Connecticut State University,2.92,Bachelors,San Jose,M,1,1,0,2,Mechanical Engineer,11/19,10/20,Veterinarian,08/17,10/18,N/A,N/A,N/A
1473,Southern California College of Optometry,2.08,Bachelors,Reno,F,1,1,0,1,Forensic Accountant,07/20,12/20,Firefighter,07/17,12/18,Urban Planner,01/16,03/16
1474,High Point University,3.49,Bachelors,San Diego,M,0,1,0,3,High School Teacher,05/19,01/20,Marine Biologist,04/15,11/16,N/A,N/A,N/A
1475,Tuskegee University,3.1,Bachelors,Lubbock,M,1,0,1,4,SEO Specialist,10/19,03/21,Mechanical Engineer,02/18,04/19,Paramedic,02/15,04/15
1476,Loras College,2.12,Masters,Aurora,F,1,1,0,2,Wind Turbine Technician,10/15,07/16,Software Developer,01/15,11/15,N/A,N/A,N/A
1477,University of Rhode Island,3.36,Masters,Las Vegas,N/A,1,1,0,4,Web Developer,06/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A
1478,University of Minnesota - Twin Cities Campus,2.93,Bachelors,Fremont,F,N/A,0,1,1,Chemical Technician,05/16,11/17,N/A,N/A,N/A,N/A,N/A,N/A
1479,Dominion College,2.07,Phd,Washington,M,1,0,0,0,Human Resources Specialist,07/16,12/17,Dental Hygienist,10/14,01/16,N/A,N/A,N/A
1480,West Virginia University,3.94,Bachelors,Columbus,F,0,0,0,2,Sales Representative,08/17,02/18,Public Relations Officer,11/16,07/17,Logistician,03/16,12/17
1481,Northern Virginia Community College,3.9,Masters,Lubbock,M,N/A,0,1,3,Occupational Therapist,10/21,01/23,Marine Biologist,12/19,01/21,Supply Chain Analyst,06/18,11/18
1482,Grantham University,3.03,Phd,Fremont,M,N/A,0,1,1,Mechanical Engineer,11/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A
1483,Beloit College,2.19,Masters,Cleveland,F,0,1,1,4,Biomedical Engineer,07/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A
1484,Nazarene Bible College,3.51,Masters,Toledo,M,1,0,1,0,Video Game Developer,12/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A
1485,Indiana University-Purdue University at Columbus,2.98,Phd,Boston,N/A,N/A,0,1,4,Software Developer,03/19,08/19,Public Relations Officer,01/18,05/19,Financial Analyst,12/15,10/17
1486,Benedict College,2.6,Bachelors,Gilbert,M,N/A,0,1,3,High School Teacher,07/19,04/20,Forensic Accountant,07/17,09/18,Financial Analyst,08/14,06/15
1487,Salisbury State University,2.98,Bachelors,Kansas City,F,N/A,0,1,2,Project Manager,03/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A
1488,New England School of Communications,3.04,Bachelors,Baltimore,N/A,1,0,0,3,Veterinarian,09/15,11/15,Occupational Therapist,05/14,10/14,N/A,N/A,N/A
1489,Florida State University,3.13,Bachelors,Long Beach,N/A,N/A,0,0,4,Speech-Language Pathologist,01/20,11/20,Cybersecurity Analyst,05/15,01/17,Fashion Designer,07/14,04/16
1490,China Pharmaceutical University Nanjing,2.88,Phd,Columbus,M,0,0,1,4,Logistician,05/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A
1491,Shaoguan University,3.21,Phd,Aurora,F,1,0,0,3,Real Estate Agent,11/18,07/19,Social Media Coordinator,03/15,03/16,N/A,N/A,N/A
1492,Lynn University,3.84,Phd,Glendale,M,0,1,1,3,Web Developer,11/18,10/19,Software Developer,02/16,09/16,Archaeologist,10/14,10/15
1493,University of Maryland at College Park,2.72,Masters,Indianapolis,M,0,1,0,3,Chemical Technician,09/18,11/18,Marine Biologist,08/14,08/16,N/A,N/A,N/A
1494,Avila College,3.45,Phd,San Francisco,F,N/A,1,1,0,Quality Assurance Manager,08/17,11/17,Project Manager,04/16,07/17,N/A,N/A,N/A
1495,Osmangazi University,3.79,Bachelors,Honolulu,F,N/A,0,0,4,IT Consultant,12/14,08/16,Fashion Designer,03/14,02/15,Veterinarian,02/14,02/15
1496,Northwest University,2.91,Masters,Louisville,M,N/A,0,1,1,Supply Chain Analyst,08/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A
1497,Osmangazi University,2.89,Bachelors,Mesa,N/A,0,0,0,0,Veterinarian,10/20,04/21,Dietitian,05/17,08/18,N/A,N/A,N/A
1498,Brigham Young University,3.2,Bachelors,Sacramento,M,1,1,1,0,Biomedical Engineer,05/17,10/17,N/A,N/A,N/A,N/A,N/A,N/A
1499,University of Montevallo,3.18,Phd,Chula Vista,N/A,N/A,0,0,0,Content Writer,03/14,02/15,Firefighter,02/14,05/15,Customer Service Manager,01/14,03/15
1500,Greensboro College,3.61,Phd,Chesapeake,M,N/A,0,0,1,Telecommunications Specialist,02/20,05/20,Customer Service Manager,07/16,03/17,N/A,N/A,N/A
1501,Danville Area Community College,2.95,Bachelors,Jacksonville,F,0,0,1,3,Aircraft Pilot,10/16,03/18,Multimedia Artist,02/14,11/14,N/A,N/A,N/A
1502,Reformed Bible College,3.99,Bachelors,Philadelphia,N/A,1,1,0,4,SEO Specialist,04/16,05/17,Data Scientist,02/14,08/14,N/A,N/A,N/A
1503,Universität Köln,2.12,Masters,San Bernardino,F,0,1,0,2,Mechanical Engineer,03/16,11/16,AI Researcher,08/14,01/15,N/A,N/A,N/A
1504,Glendale University College of Law,2.01,Phd,Fremont,F,N/A,0,0,2,Human Resources Specialist,01/14,07/15,Chemical Technician,01/14,09/15,N/A,N/A,N/A
1505,Texas Chiropractic College,3.28,Masters,Houston,F,0,1,0,4,Dietitian,07/14,12/14,Civil Engineer,01/14,12/15,Marine Biologist,01/14,09/15
1506,Toccoa Falls College,2.6,Masters,Kansas City,F,N/A,0,0,1,Paramedic,03/14,01/15,Sales Representative,03/14,07/15,N/A,N/A,N/A
1507,Northeastern Ohio University College of Medicine,2.48,Masters,Kansas City,F,1,0,1,2,Multimedia Artist,12/14,12/16,Occupational Therapist,05/14,11/14,Content Writer,04/14,02/16
1508,University of Massachusetts at Boston,2.62,Bachelors,Atlanta,M,0,1,1,0,Event Planner,06/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
1509,University of Northern Colorado,2.51,Masters,St. Louis,N/A,N/A,1,0,2,AI Researcher,01/16,06/17,Veterinarian,10/14,04/15,Urban Planner,07/14,10/14
1510,Southeastern Oklahoma State University,2.06,Masters,Dallas,M,N/A,1,1,4,Project Manager,12/21,12/23,Content Writer,10/16,03/17,N/A,N/A,N/A
1511,Arab Academy for Science & Technology,3.94,Bachelors,Tampa,M,N/A,1,0,0,Speech-Language Pathologist,11/16,09/17,N/A,N/A,N/A,N/A,N/A,N/A
1512,Excelsior College,2.44,Phd,Stockton,M,N/A,0,1,2,Cybersecurity Analyst,11/21,01/23,Content Writer,10/15,10/16,Aircraft Pilot,01/15,06/15
1513,San Diego University for Integrative Studies,3.47,Phd,Irving,F,0,0,0,4,Firefighter,11/21,03/23,Fashion Designer,03/14,08/14,Marine Biologist,02/14,08/14
1514,Minneapolis College of Art and Design,3.53,Masters,San Jose,M,N/A,1,0,1,Construction Site Manager,08/15,11/16,Project Manager,02/14,12/15,Veterinarian,02/14,03/15
1515,Dominican School of Philosophy and Theology,3.86,Bachelors,St. Louis,N/A,0,1,0,4,Logistician,11/17,11/19,Paramedic,03/17,06/18,N/A,N/A,N/A
1516,Bethany College Kansas,2.06,Phd,Virginia Beach,M,N/A,0,0,1,Logistician,05/16,02/18,Dietitian,04/14,07/14,N/A,N/A,N/A
1517,Georgia Southern University,3.74,Masters,Atlanta,F,0,0,1,0,Supply Chain Analyst,03/17,12/17,Video Game Developer,01/15,07/16,Project Manager,06/14,02/16
1518,Texas A&M International University,3.05,Masters,Pittsburgh,N/A,0,0,1,4,Dietitian,09/15,07/17,Environmental Scientist,03/15,04/16,Pediatric Nurse,03/14,12/15
1519,Ozark Christian College,3.27,Bachelors,Arlington,N/A,N/A,0,1,3,Marine Biologist,06/21,09/22,N/A,N/A,N/A,N/A,N/A,N/A
1520,New York Law School,3.29,Masters,Tucson,N/A,N/A,1,0,3,Fashion Designer,02/19,08/19,Public Relations Officer,09/16,06/17,N/A,N/A,N/A
1521,Nebraska Wesleyan University,3.64,Phd,Lubbock,N/A,N/A,1,1,3,Graphic Designer,05/21,02/22,Cybersecurity Analyst,04/14,12/14,N/A,N/A,N/A
1522,St. Meinrad College,2.67,Bachelors,Garland,M,N/A,1,1,3,Archaeologist,03/20,11/20,N/A,N/A,N/A,N/A,N/A,N/A
1523,Moravian College,3.47,Phd,Henderson,F,1,0,0,3,Marketing Manager,07/14,07/16,Project Manager,03/14,09/14,Environmental Scientist,03/14,07/15
1524,Christian Brothers University,3.06,Phd,Louisville,N/A,N/A,0,0,1,Cybersecurity Analyst,01/15,12/16,Civil Engineer,04/14,01/16,Web Developer,01/14,12/15
1525,Seton Hill College,3.59,Phd,St. Petersburg,N/A,N/A,1,0,4,Dietitian,09/16,01/18,N/A,N/A,N/A,N/A,N/A,N/A
1526,Bridgewater College,3.98,Masters,Glendale,F,N/A,1,1,0,Dental Hygienist,12/18,08/19,Project Manager,11/17,12/18,Marine Biologist,08/17,03/18
1527,Hardin-Simmons University,2.4,Masters,Austin,M,0,1,1,3,Chemical Technician,03/19,09/19,Veterinarian,12/18,11/20,Occupational Therapist,11/16,09/17
1528,Westbrook University ,3.99,Phd,Detroit,N/A,N/A,0,0,3,Human Resources Specialist,06/16,11/16,N/A,N/A,N/A,N/A,N/A,N/A
1529,Truman State University,2.18,Phd,Honolulu,M,0,1,1,0,Real Estate Agent,11/21,10/23,N/A,N/A,N/A,N/A,N/A,N/A
1530,Franklin College,2.0,Bachelors,San Antonio,M,0,0,0,0,Aircraft Pilot,07/21,06/23,N/A,N/A,N/A,N/A,N/A,N/A
1531,University of Minnesota - Duluth,2.09,Bachelors,Memphis,M,0,1,1,3,Wind Turbine Technician,12/17,06/18,Occupational Therapist,05/14,12/14,Pediatric Nurse,02/14,05/15
1532,Western Illinois University,2.68,Masters,Indianapolis,M,0,1,0,1,Investment Banker,12/21,07/23,N/A,N/A,N/A,N/A,N/A,N/A
1533,Massachusetts Institute of Technology,3.27,Masters,Seattle,N/A,1,1,1,0,Public Relations Officer,09/19,03/20,IT Consultant,03/15,03/16,Quality Assurance Manager,08/14,08/16
1534,Pebble Hills University,2.14,Bachelors,Albuquerque,N/A,N/A,0,1,4,Customer Service Manager,09/14,12/15,Telecommunications Specialist,07/14,06/15,N/A,N/A,N/A
1535,Louisiana State University at Eunice,2.01,Phd,St. Petersburg,M,0,0,1,4,Multimedia Artist,12/14,12/16,High School Teacher,07/14,04/15,N/A,N/A,N/A
1536,Yale University,3.87,Masters,Sacramento,M,N/A,0,0,1,High School Teacher,12/18,01/20,N/A,N/A,N/A,N/A,N/A,N/A
1537,Prescott College,3.64,Phd,Arlington,F,0,0,0,2,Public Relations Officer,02/20,08/21,Video Game Developer,09/14,06/15,Paramedic,06/14,06/15
1538,Lubbock Christian University,3.62,Bachelors,Memphis,F,1,0,0,1,Quality Assurance Manager,09/20,03/21,Human Resources Specialist,05/16,12/16,Quality Assurance Manager,11/15,10/16
1539,California School of Professional Psychology - Berkley/Alameda,3.77,Masters,Omaha,F,0,0,1,3,Industrial Designer,11/14,06/16,Human Resources Specialist,05/14,02/15,Pediatric Nurse,04/14,09/14
1540,Wilberforce University,3.4,Masters,Detroit,N/A,N/A,1,0,2,Human Resources Specialist,03/20,05/20,N/A,N/A,N/A,N/A,N/A,N/A
1541,California Baptist College,2.21,Bachelors,Singapore,F,N/A,0,1,3,Sales Representative,02/14,06/15,Mechanical Engineer,01/14,06/15,Content Writer,01/14,11/15
1542,Moore College of Art and Design,2.8,Masters,Stockton,N/A,1,1,0,4,Logistician,03/20,05/21,Supply Chain Analyst,11/17,11/18,Human Resources Specialist,09/16,03/17
1543,University of San Francisco,3.45,Bachelors,Jacksonville,N/A,N/A,0,0,0,Content Writer,04/19,05/20,Social Media Coordinator,08/17,01/18,Archaeologist,07/14,10/14
1544,Albany Medical Center,2.56,Masters,Baton Rouge,N/A,N/A,1,1,3,Financial Analyst,10/16,12/16,Marine Biologist,08/15,05/17,N/A,N/A,N/A
1545,Pratt Institute,3.37,Bachelors,Austin,N/A,0,1,1,4,Biomedical Engineer,07/18,02/20,Human Resources Specialist,06/18,11/18,Urban Planner,08/16,08/17
1546,University of Nebraska - Lincoln,2.05,Masters,Cincinnati,F,N/A,0,0,1,Chemical Technician,07/15,03/17,Human Resources Specialist,11/14,01/16,N/A,N/A,N/A
1547,Sherman College of Straight Chiropractic,2.61,Phd,Sacramento,M,0,1,0,3,Dietitian,01/22,02/23,Financial Analyst,12/18,01/20,Graphic Designer,07/18,02/19
1548,Pratt Institute,3.1,Phd,Richmond,M,1,0,1,4,Event Planner,10/21,03/23,Sales Representative,03/17,09/17,Data Scientist,09/15,04/17
1549,American University,3.26,Phd,Fresno,M,N/A,0,1,0,Customer Service Manager,04/14,10/14,Veterinarian,03/14,04/15,Urban Planner,03/14,06/14
1550,College Misericordia,3.15,Masters,Tucson,F,0,0,0,3,Software Developer,11/20,05/22,Pediatric Nurse,01/18,10/19,N/A,N/A,N/A
1551,Marlboro College,3.4,Masters,Santa Ana,M,N/A,0,1,4,Multimedia Artist,03/16,03/18,Pharmacist,05/15,12/15,Financial Analyst,05/15,05/17
1552,University of Pittsburgh at Bradford,2.01,Phd,Chesapeake,F,0,1,0,3,Graphic Designer,05/15,05/17,N/A,N/A,N/A,N/A,N/A,N/A
1553,Barton College,2.2,Phd,Irvine,F,1,0,0,0,Content Writer,02/17,08/18,Aircraft Pilot,10/15,11/17,Web Developer,06/14,05/15
1554,St. Meinrad College,3.74,Bachelors,Arlington,F,0,1,0,3,Multimedia Artist,12/21,07/22,Dental Hygienist,03/17,02/19,N/A,N/A,N/A
1555,Augustana College,3.36,Bachelors,Laredo,M,N/A,1,1,3,Web Developer,02/15,09/16,Industrial Designer,01/15,07/16,N/A,N/A,N/A
1556,Holy Family College,2.23,Bachelors,Charlotte,M,0,1,0,4,Video Game Developer,07/20,11/20,N/A,N/A,N/A,N/A,N/A,N/A
1557,Lamar University,3.68,Phd,Philadelphia,M,N/A,0,0,2,Social Media Coordinator,08/15,07/17,N/A,N/A,N/A,N/A,N/A,N/A
1558,Puntland State University,2.48,Phd,Milwaukee,N/A,1,1,1,3,Customer Service Manager,08/18,04/20,N/A,N/A,N/A,N/A,N/A,N/A
1559,Southern Adventist University,2.96,Phd,Chicago,F,0,0,1,2,Quality Assurance Manager,12/19,12/20,Marketing Manager,12/15,10/17,N/A,N/A,N/A
1560,Livingstone College,2.29,Bachelors,Raleigh,N/A,N/A,1,1,1,IT Consultant,01/15,03/16,SEO Specialist,06/14,04/16,Quality Assurance Manager,04/14,12/15
1561,Washburn University,3.42,Masters,Riverside,F,N/A,0,0,3,SEO Specialist,08/19,03/20,Occupational Therapist,04/15,07/16,High School Teacher,06/14,07/15
1562,South Dakota School of Mines and Technology,3.33,Phd,Corpus Christi,M,N/A,0,1,2,Real Estate Agent,02/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A
1563,Arizona Christian University,2.42,Masters,Gilbert,F,0,0,1,1,Chemical Technician,07/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A
1564,University of North Alabama,3.73,Masters,Colorado Springs,F,0,0,0,4,Customer Service Manager,08/20,01/22,Multimedia Artist,08/14,04/16,Real Estate Agent,06/14,02/15
1565,Alaska Bible College,2.8,Masters,Lincoln,N/A,0,1,0,3,Speech-Language Pathologist,03/16,09/16,N/A,N/A,N/A,N/A,N/A,N/A
1566,Seton Hill College,2.59,Bachelors,Gilbert,F,1,1,0,4,Data Scientist,09/20,01/22,Pharmacist,05/16,03/18,Aircraft Pilot,05/14,09/14
1567,Western Illinois University,2.3,Masters,Chandler,M,N/A,0,0,1,Environmental Scientist,09/19,05/20,Wind Turbine Technician,09/14,07/15,Investment Banker,04/14,12/14
1568,McMurry University,2.53,Phd,Stockton,F,N/A,1,1,4,Dental Hygienist,02/21,01/22,Logistician,07/15,11/16,Chemical Technician,10/14,07/16
1569,Georgia Southern University,2.04,Bachelors,Bakersfield,F,1,0,0,4,AI Researcher,12/18,07/19,Public Relations Officer,12/17,12/18,Industrial Designer,12/15,06/16
1570,Peru State College,3.17,Phd,Milwaukee,F,1,0,1,0,AI Researcher,07/21,09/22,Wind Turbine Technician,09/14,01/16,N/A,N/A,N/A
1571,Kalamazoo College,3.68,Phd,Wichita,N/A,0,1,0,1,Graphic Designer,12/16,09/17,Social Media Coordinator,09/15,07/17,Customer Service Manager,02/15,06/15
1572,Alfred University,3.1,Bachelors,Chesapeake,F,0,0,0,4,Construction Site Manager,10/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A
1573,Lubbock Christian University,2.44,Phd,Tulsa,F,0,0,1,2,Telecommunications Specialist,08/15,03/17,N/A,N/A,N/A,N/A,N/A,N/A
1574,College of William and Mary,2.07,Phd,Mesa,N/A,0,0,1,1,High School Teacher,11/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A
1575,Clarke College,2.43,Bachelors,New York,N/A,0,0,1,0,Environmental Scientist,11/21,09/23,N/A,N/A,N/A,N/A,N/A,N/A
1576,Columbus State University,2.83,Phd,Lubbock,N/A,0,0,0,3,Logistician,12/19,03/21,Data Scientist,10/14,12/15,N/A,N/A,N/A
1577,Deaconess College of Nursing,3.52,Masters,Cincinnati,N/A,1,1,0,4,Data Scientist,11/20,08/21,Web Developer,04/15,11/15,Industrial Designer,11/14,02/16
1578,California College for Health Sciences,2.38,Phd,Phoenix,M,1,1,1,2,Pharmacist,07/18,07/19,Veterinarian,07/17,07/18,Marketing Manager,01/14,01/15
1579,Belmont Abbey College,3.44,Masters,Bakersfield,M,1,1,1,0,Content Writer,05/17,05/19,N/A,N/A,N/A,N/A,N/A,N/A
1580,University of Maryland at College Park,3.73,Phd,Sacramento,F,N/A,0,0,1,Environmental Scientist,12/15,01/17,N/A,N/A,N/A,N/A,N/A,N/A
1581,Morris College,2.91,Bachelors,Corpus Christi,M,N/A,0,1,4,Wind Turbine Technician,11/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A
1582,Rollins College,3.64,Bachelors,Santa Ana,F,0,0,1,0,Quality Assurance Manager,03/21,10/21,Cybersecurity Analyst,04/18,11/18,Pediatric Nurse,08/17,11/17
1583,National College of Naturopathic Medicine,3.11,Phd,New York,M,1,0,0,0,Event Planner,08/17,10/18,Customer Service Manager,04/17,08/18,N/A,N/A,N/A
1584,Nazarene Bible College,3.27,Bachelors,Columbus,N/A,N/A,0,1,2,Logistician,10/21,02/23,Fashion Designer,09/19,11/20,N/A,N/A,N/A
1585,University of Massachusetts at Boston,3.05,Phd,Anchorage,N/A,N/A,0,0,3,Data Scientist,02/14,01/15,Logistician,01/14,01/16,N/A,N/A,N/A
1586,University of Maryland at College Park,2.93,Bachelors,Tulsa,M,1,1,0,3,Marine Biologist,08/16,08/17,IT Consultant,01/15,09/16,N/A,N/A,N/A
1587,Maharishi University of Management,2.47,Masters,Washington,M,N/A,0,0,3,Archaeologist,04/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A
1588,Ithaca College,2.61,Phd,Colorado Springs,F,N/A,1,1,1,Data Scientist,03/21,04/22,Video Game Developer,07/20,03/21,Speech-Language Pathologist,06/16,12/16
1589,The Art Institutes International Portland,2.58,Masters,Lexington,F,1,0,1,0,Pharmacist,05/14,05/15,N/A,N/A,N/A,N/A,N/A,N/A
1590,New England Conservatory of Music,3.13,Masters,Fresno,F,N/A,1,1,1,Marine Biologist,10/18,09/20,Video Game Developer,12/16,11/18,N/A,N/A,N/A
1591,Columbia College South Carolina,2.24,Phd,Cincinnati,N/A,1,0,1,0,Firefighter,11/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A
1592,New England School of Law,3.83,Masters,Durham,N/A,N/A,1,0,2,Supply Chain Analyst,06/16,08/17,Urban Planner,05/15,01/16,N/A,N/A,N/A
1593,Southwestern University School of Law,3.44,Phd,Columbus,N/A,1,1,0,2,Urban Planner,09/17,05/18,Environmental Scientist,08/14,04/16,Project Manager,07/14,09/15
1594,Pepperdine University,2.8,Masters,Cleveland,N/A,N/A,0,1,1,Veterinarian,03/16,12/16,Web Developer,12/15,04/16,N/A,N/A,N/A
1595,Mercyhurst College,2.32,Phd,Minneapolis,F,N/A,0,1,1,Cybersecurity Analyst,12/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A
1596,Walsh College of Accountancy and Business Administration,3.76,Phd,Milwaukee,N/A,1,1,1,2,Industrial Designer,03/18,02/20,Urban Planner,10/15,07/17,Aircraft Pilot,02/15,09/15
1597,Western Connecticut State University,3.65,Bachelors,Durham,N/A,N/A,0,1,4,Veterinarian,01/18,10/18,Event Planner,10/16,09/18,N/A,N/A,N/A
1598,Barnard College - Columbia University,3.44,Phd,Pittsburgh,N/A,1,0,0,3,Customer Service Manager,04/16,07/16,Biomedical Engineer,01/15,12/16,N/A,N/A,N/A
1599,Pacific Union College,2.54,Phd,Chula Vista,N/A,1,0,1,3,Social Media Coordinator,07/19,11/20,Marketing Manager,06/18,01/20,Pharmacist,11/14,07/16
1600,New Hampshire College,2.8,Masters,Chesapeake,M,N/A,1,0,2,Real Estate Agent,12/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A
1601,Harvard University,2.21,Phd,Jersey City,F,0,0,1,3,Real Estate Agent,08/14,07/15,IT Consultant,04/14,11/14,Sales Representative,03/14,12/14
1602,Voorhees College,2.38,Bachelors,Denver,F,N/A,1,1,4,Graphic Designer,06/14,10/14,N/A,N/A,N/A,N/A,N/A,N/A
1603,Stephen F. Austin State University,3.57,Masters,New York,N/A,0,1,1,4,Dietitian,01/18,03/18,Multimedia Artist,12/17,07/19,N/A,N/A,N/A
1604,Wright Institute,3.43,Masters,Anaheim,M,0,0,0,0,Environmental Scientist,04/18,12/19,Biomedical Engineer,11/16,04/18,N/A,N/A,N/A
1605,New Mexico Institute of Mining and Technology,3.19,Bachelors,Jacksonville,F,N/A,1,1,1,Supply Chain Analyst,12/15,05/16,Wind Turbine Technician,03/15,08/15,Dietitian,05/14,12/15
1606,Anderson University,3.79,Masters,San Bernardino,F,0,0,0,3,Logistician,08/18,08/19,Data Scientist,06/16,02/17,N/A,N/A,N/A
1607,Northwest Christian College,3.17,Masters,Memphis,N/A,1,0,0,4,Web Developer,11/19,07/21,Dental Hygienist,06/15,08/16,Marine Biologist,11/14,10/15
1608,The Boston Conservatory,2.93,Masters,St. Petersburg,N/A,1,1,1,1,Web Developer,12/16,01/18,Data Scientist,08/15,04/17,N/A,N/A,N/A
1609,Southern California Institute of Architecture,2.68,Masters,Riverside,F,0,1,0,1,AI Researcher,04/18,10/19,Speech-Language Pathologist,09/15,08/17,N/A,N/A,N/A
1610,Southern College of Optometry,3.88,Bachelors,Gilbert,F,1,1,0,0,Quality Assurance Manager,01/19,06/19,N/A,N/A,N/A,N/A,N/A,N/A
1611,University of Texas at Dallas,2.17,Bachelors,Washington,M,N/A,1,0,1,AI Researcher,06/18,12/19,Sales Representative,06/15,01/17,Biomedical Engineer,11/14,07/16
1612,Lewis & Clark Community College,3.86,Masters,Plano,F,1,1,1,1,AI Researcher,04/19,07/19,Paramedic,08/16,03/17,Urban Planner,06/16,12/16
1613,St. Mary's College of California,3.65,Masters,Dallas,F,0,0,0,2,Multimedia Artist,12/16,03/18,Sales Representative,09/16,06/17,N/A,N/A,N/A
1614,Upper Iowa University,2.26,Bachelors,Colorado Springs,N/A,N/A,1,0,0,Civil Engineer,03/16,06/16,N/A,N/A,N/A,N/A,N/A,N/A
1615,Loyola University of Chicago,3.13,Bachelors,Cleveland,F,1,0,1,0,Customer Service Manager,12/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A
1616,University of Mary,3.73,Bachelors,Lincoln,N/A,N/A,0,1,3,Graphic Designer,11/18,05/19,Forensic Accountant,09/18,05/20,Logistician,06/16,08/16
1617,St. Mary-of-the-Woods College,3.14,Masters,Durham,F,0,1,0,1,Project Manager,03/15,03/16,Content Writer,01/14,05/14,Occupational Therapist,01/14,02/15
1618,State University of New York at New Paltz,3.81,Masters,Miami,F,1,1,0,3,Dental Hygienist,09/17,03/18,Video Game Developer,04/17,06/18,N/A,N/A,N/A
1619,University of Massachusetts at Amherst,3.89,Phd,Fort Wayne,F,N/A,1,0,4,Chemical Technician,04/21,04/22,Web Developer,04/19,12/19,Customer Service Manager,10/17,05/18
1620,Dominican School of Philosophy and Theology,2.84,Bachelors,Baltimore,M,N/A,1,0,1,Forensic Accountant,05/16,11/16,AI Researcher,07/15,11/15,N/A,N/A,N/A
1621,Regis College,2.75,Masters,Honolulu,N/A,1,1,1,4,Graphic Designer,07/21,05/23,N/A,N/A,N/A,N/A,N/A,N/A
1622,National American University,3.87,Bachelors,Omaha,M,N/A,0,1,2,Firefighter,03/19,05/20,Pediatric Nurse,10/14,04/16,Quality Assurance Manager,06/14,11/14
